,id,popularity,budget,revenue,original_title,director,keywords,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
7923,11379,0.5114989999999989,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,W.D. Richter,menace|talent|intellectually gifted|space war|time travel,103,Comedy,1984-08-15,47,6.2,1984,0.0,0.0
7924,16969,0.504848,25000000,38348988,City Heat,Richard Benjamin,photographer|private eye|whorehouse,93,Action,1984-12-05,24,5.2,1984,52476050.979853794,80496137.972552
7925,24099,0.495575,0,12145169,Dreamscape,Joseph Ruben,u.s. president|monster|dream|heart|telekinesis,99,Adventure,1984-08-15,23,5.8,1984,0.0,25493220.3041176
7926,2669,0.493364,8600000,0,The Bounty,Roger Donaldson,exotic island|mutiny|lake|ship|tahiti,132,Action,1984-05-04,50,6.0,1984,18051761.5370697,0.0
7927,2148,0.491888,58000000,25928721,The Cotton Club,Francis Ford Coppola,jazz|jazz musician|musical|mafia,127,Music,1984-12-14,37,6.1,1984,121744438.27326001,54425475.401536204
7928,5677,0.468552,0,0,Trancers,Charles Band,detective|fight|santa claus|hypnosis|time travel,77,Horror,1984-11-07,15,5.6,1984,0.0,0.0
7929,11899,0.46568000000000004,8000000,0,The Muppets Take Manhattan,Frank Oz,new york|career|musical|frog|pig,94,Romance,1984-07-13,52,6.1,1984,16792336.3135532,0.0
7930,8764,0.44653000000000004,9000000,20458340,Top Secret!,Jim Abrahams|David Zucker|Jerry Zucker,spy|rock and roll|bookshop|beach|prisoner,90,Comedy,1984-06-08,117,6.8,1984,18891378.352747303,42942915.7121273
7931,22160,0.378244,0,0,Against All Odds,Taylor Hackford,adventure|american football player|film noir,128,Action,1984-03-02,14,5.4,1984,0.0,0.0
7932,14347,0.375305,0,0,Blame It on Rio,Stanley Donen,seduction|sexual awakening,100,Comedy,1984-02-17,19,6.1,1984,0.0,0.0
7933,469,0.26516,0,0,Stranger Than Paradise,Jim Jarmusch,new york|bet|horse race|florida|hungary,89,Comedy,1984-10-01,51,6.9,1984,0.0,0.0
7934,11002,0.368967,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",Hugh Hudson,england|baby|civilization|shipwreck|tarzan,143,Adventure,1984-03-30,54,6.2,1984,0.0,96259051.5940335
7935,11296,0.367854,0,0,Birdy,Alan Parker,lunatic asylum|vietnam war,120,Drama,1984-12-14,49,6.8,1984,0.0,0.0
7936,13763,0.367406,7200000,68392977,Purple Rain,Albert Magnoli,suicide attempt|pop star|aspiring singer,111,Drama,1984-07-27,39,6.9,1984,15113102.6821978,143559733.908638
7938,15379,0.36224,2550000,22812411,Missing in Action,Joseph Zito,prisoner of war|vietnam war|jungle,101,Action,1984-11-16,50,5.1,1984,5352557.19994508,47884209.7043751
7939,10631,0.354864,0,0,All of Me,Carl Reiner,change|guru,93,Fantasy,1984-09-07,34,6.2,1984,0.0,0.0
7940,11393,0.351379,28000000,47951979,The Natural,Barry Levinson,baseball|talent|sport,137,Drama,1984-05-11,74,6.8,1984,58773177.097436205,100653219.783555
7941,14052,0.343859,0,0,Revenge of the Nerds,Jeff Kanew,sex|defenestration|funhouse|boy with glasses|breathing fire,90,Comedy,1984-07-20,82,6.6,1984,0.0,0.0
7942,10823,0.361782,800000,14000000,Children of the Corn,Fritz Kiersch,sacrifice|children gang|religious cult,93,Drama,1984-03-09,106,5.6,1984,1679233.63135532,29386588.548718102
7943,33914,0.34233600000000003,0,0,Frankenweenie,Tim Burton,monster|neighbor|young boy,29,Comedy,1984-12-14,53,6.6,1984,0.0,0.0
7944,15239,0.335414,0,0,The Toxic Avenger,Lloyd Kaufman|Michael Herz,corruption|mayor|anti hero|sadism|toxic waste,82,Science Fiction,1984-05-01,51,6.2,1984,0.0,0.0
7945,18477,0.33317399999999997,700000,0,The Hills Have Eyes Part II,Wes Craven,bus ride|desert,86,Horror,1984-06-01,14,4.1,1984,1469329.4274358999,0.0
7946,15927,0.329484,8000000,27187653,A Passage to India,David Lean,doctor|india|english|magistrate|mosque,163,Drama,1984-12-14,23,6.7,1984,16792336.3135532,57068026.594023
7947,14746,0.297597,14500000,8089290,Streets of Fire,Walter Hill,fan|rescue|singer|motorcycle|motorcycle gang,93,Action,1984-06-01,48,6.7,1984,30436109.568315197,16979759.7772328
7948,24128,0.28319099999999997,1200000,4978922,Stop Making Sense,Jonathan Demme,concert,88,Documentary,1984-11-16,23,8.4,1984,2518850.44703298,10450966.5878686
7949,14673,0.282143,0,0,Savage Streets,Danny Steinmann,street gang|rape|fire|nudity|exploitation film,92,Horror,1984-08-30,18,6.2,1984,0.0,0.0
7950,48677,0.274845,0,0,Cloak & Dagger,Richard Franklin,spy|father-son relationship|traitor|murder|mystery,101,Adventure,1984-08-10,20,6.1,1984,0.0,0.0
7951,16806,0.263961,0,0,Johnny Dangerously,Amy Heckerling,organized crime|mobster|woman director,90,Action,1984-12-21,21,6.5,1984,0.0,0.0
7952,11950,0.263945,0,28078073,Cannonball Run II,Hal Needham,number in title|car chase|race|amphibious vehicle|nun costume,108,Action,1984-06-29,37,5.6,1984,0.0,58937055.606562205
7953,15259,0.263651,0,0,Breakin',Joel Silberg,dancing|rap|hip-hop,90,Music,1984-01-10,11,5.5,1984,0.0,0.0
7954,16551,0.263077,28000000,0,Rhinestone,Bob Clark,musical,111,Comedy,1984-06-22,15,5.3,1984,58773177.097436205,0.0
7955,40814,0.262738,0,0,Crimes of Passion,Ken Russell,prostitute|sex|detective|double life|role playing,112,Drama,1984-10-19,15,6.3,1984,0.0,0.0
7956,17464,0.187368,0,0,Breakin' 2: Electric Boogaloo,Sam Firstenberg,breakdance|sequel,94,Drama,1984-12-21,10,5.6,1984,0.0,0.0
7957,27414,0.24330100000000002,1065000,0,"Silent Night, Deadly Night",Charles E. Sellier Jr.,holiday|santa claus|boy|killer santa claus|holiday horror,79,Thriller,1984-11-09,31,4.9,1984,2235479.77174177,0.0
7958,28054,0.238873,0,0,Suburbia,Penelope Spheeris,independent film|punk rock|woman director,94,Drama,1984-04-13,10,5.9,1984,0.0,0.0
7959,21989,0.22911700000000002,0,0,Hot Dog... The Movie,Peter Markle,female nudity|sport|party|skiing|ski,96,Comedy,1984-01-13,12,4.4,1984,0.0,0.0
7960,10606,0.22776799999999997,0,0,The Philadelphia Experiment,Stewart Raffill,experiment|intelligence|time travel|aftermath|biography,102,Adventure,1984-08-03,49,5.8,1984,0.0,0.0
7961,21871,0.222379,0,14134877,Tank,Marvin J. Chomsky,prostitute|showdown|tank|dirty cop|military,113,Action,1984-03-16,15,6.0,1984,0.0,29669701.0418385
7962,26522,0.215846,0,0,A Soldier's Story,Norman Jewison,black|boot camp,101,Drama,1984-09-14,25,5.6,1984,0.0,0.0
7963,11495,0.21068,0,0,Firestarter,Mark L. Lester,fire|telepathy|intelligence|college,114,Fantasy,1984-05-11,68,5.9,1984,0.0,0.0
7964,17835,0.21029699999999998,0,0,Threads,Mick Jackson,nuclear holocaust|disaster,112,Drama,1984-09-23,13,6.3,1984,0.0,0.0
7965,5896,0.204093,7000000,0,Bolero,John Derek,sex|butler|nudity|sheik|independent film,105,Drama,1984-08-31,10,4.5,1984,14693294.274358999,0.0
7966,83223,0.198438,0,0,Rats - Notte di terrore,Bruno Mattei|Claudio Fragasso,post-apocalyptic|survivor|rat,97,Horror,1984-08-03,11,4.4,1984,0.0,0.0
7967,9507,0.19028699999999998,0,0,Runaway,Michael Crichton,technology|future|chase|revenge|murder,100,Thriller,1984-12-14,31,4.7,1984,0.0,0.0
7968,23730,0.197425,1250000,3412497,C.H.U.D.,Douglas Cheek,bum|sewer,88,Horror,1984-08-31,22,4.5,1984,2623802.54899269,7162974.66162392
7969,18498,0.177006,1000000,35000000,Ghoulies,Luca Bercovici,witch|demon|warlock,81,Comedy,1984-11-08,22,3.6,1984,2099042.03919415,73466471.3717953
7970,13681,0.21218800000000002,0,0,Places in the Heart,Robert Benton,war veteran|kidnapper|family farm|cotton farmer,111,Drama,1984-06-01,13,5.7,1984,0.0,0.0
7971,11221,0.174241,18000000,19265302,Best Defense,Willard Huyck,middle east|armor|kgb|test|error,94,Action,1984-07-20,10,3.8,1984,37782756.7054947,40438678.7957711
7972,32081,0.20482399999999998,0,0,The Pope of Greenwich Village,Stuart Rosenberg,brother brother relationship|mobster,121,Drama,1984-06-22,13,5.9,1984,0.0,0.0
7973,61968,0.154225,0,0,Airwolf: The Movie,Donald P. Bellisario,flying|helicopter|power|territory|search,85,Adventure,1984-01-22,12,4.9,1984,0.0,0.0
7974,10179,0.202992,9000000,0,The Ice Pirates,Stewart Raffill,rebel|space war|water|sci-fi comedy,91,Action,1984-03-16,22,5.0,1984,18891378.352747303,0.0
7975,26178,0.140026,5500000,801000,Razorback,Russell Mulcahy,wild boar|australia|animal attack|australian outback|ozploitation,95,Horror,1984-04-19,13,5.6,1984,11544731.215567801,1681332.67339451
7977,9063,0.13661800000000002,0,0,Forbrydelsens element,Lars von Trier,cairo|journey in the past|hypnose|murder|suspense,104,Crime,1984-05-18,15,5.7,1984,0.0,0.0
7978,12762,0.13399,8000000,10600497,Broadway Danny Rose,Woody Allen,artist|girlfriend|talent manager,84,Comedy,1984-01-27,41,6.6,1984,16792336.3135532,22250888.839351397
7979,19400,0.133098,0,1337274,Gwendoline,Just Jaeckin,female nudity|prostitute|hostage|nudity|cult film reference,88,Adventure,1984-02-07,11,3.9,1984,0.0,2806994.34392132
7980,28148,0.127192,0,0,Ninja III: The Domination,Sam Firstenberg,revenge|ninjas|possessed,92,Horror,1984-09-14,10,4.8,1984,0.0,0.0
7981,33138,0.125596,0,0,The Times of Harvey Milk,Rob Epstein,gay|assassination|san francisco|politics|independent film,90,Documentary,1984-10-07,11,6.3,1984,0.0,0.0
7982,17667,0.11825799999999999,0,0,Beat Street,Stan Lathan,disc jockey|rap|hip-hop|rhyme battle|subway,105,Music,1984-06-08,11,6.5,1984,0.0,0.0
7983,19596,0.109048,0,0,Electric Dreams,Steve Barron,architect|cello|computer,95,Comedy,1984-07-20,11,5.6,1984,0.0,0.0
7984,19621,0.08784,0,0,The Hit,Stephen Frears,spain|road trip|thriller|kidnapping|criminal,98,Drama,1984-09-12,13,6.3,1984,0.0,0.0
7985,41089,0.082235,0,0,Under the Volcano,John Huston,mexico|alcoholic,112,Drama,1984-06-12,11,6.4,1984,0.0,0.0
7986,11905,0.06413300000000001,2000000,0,The Company of Wolves,Neil Jordan,grandmother granddaughter relationship|fairy-tale figure|werewolf|fantastic world,95,Fantasy,1984-09-15,14,6.6,1984,4198084.0783883,0.0
7987,1892,4.828854,32350000,572700000,Return of the Jedi,Richard Marquand,rebel|emperor|space battle|matter of life and death|siblings,135,Adventure,1983-05-23,3101,7.8,1983,70824243.1274759,1253818981.11608
7988,111,3.178818,25000000,65884703,Scarface,Brian De Palma,miami|corruption|capitalism|cuba|prohibition,170,Action,1983-12-08,1741,7.8,1983,54732799.9439536,144242170.746632
7989,36670,1.774018,36000000,160000000,Never Say Never Again,Irvin Kershner,video game|spy|bahamas|british|stealing,134,Adventure,1983-10-07,183,5.8,1983,78815231.9192932,350289919.641303
7990,700,1.575742,27500000,183700000,Octopussy,John Glen,atomic bomb|eastern block|crocodile|secret intelligence service|kgb,131,Adventure,1983-06-05,289,5.9,1983,60206079.938348904,402176613.988171
7991,850,1.494805,0,19294144,A Christmas Story,Bob Clark,holiday|nostalgia|young boy|bb gun|essay,94,Comedy,1983-11-18,186,7.1,1983,0.0,42240900.945673294
7992,9531,1.263139,39000000,75800000,Superman III,Richard Lester,saving the world|dc comics|super computer|identity crisis|loss of powers,125,Comedy,1983-06-17,239,4.7,1983,85383167.91256759,165949849.430067
7993,1621,1.1151389999999999,40600000,90400000,Trading Places,John Landis,christmas tree|from rags to riches|broker|beggar|dollar,116,Comedy,1983-06-07,353,6.9,1983,88886067.1089806,197913804.59733602
7994,860,1.106471,12000000,79567667,WarGames,John Badham,video game|artificial intelligence|fbi|cold war|hacker,114,Thriller,1983-06-03,257,6.8,1983,26271743.9730977,174198447.996724
7995,11153,1.0684,15000000,61399552,National Lampoon's Vacation,Harold Ramis,usa|relatives|family vacation|family holiday|duringcreditsstinger,98,Comedy,1983-07-28,201,6.9,1983,32839679.966372102,134422775.850575
7996,17692,1.065331,20500000,87987055,Jaws 3,Joe Alves,dolphin|florida|scuba diving|swimming|killer shark,99,Horror,1983-03-16,124,4.2,1983,44880895.9540419,192631115.158905
7997,4543,0.941118,0,0,The Meaning of Life,Terry Jones|Terry Gilliam,sense of life|comedian|sketch|monty python|aftercreditsstinger,107,Comedy,1983-03-31,293,6.9,1983,0.0,0.0
7998,11050,0.8072010000000001,8000000,0,Terms of Endearment,James L. Brooks,loss of husband|cancer|mother daughter relationship|single mother|neighbor neighbor relationship,132,Drama,1983-11-20,74,6.3,1983,17514495.9820651,0.0
7999,18835,0.772972,0,0,Private School,Noel Black,sex|nudity|underwear|cult|bikini,89,Comedy,1983-07-29,12,4.5,1983,0.0,0.0
8000,10650,0.771263,22000000,67642693,Sudden Impact,Clint Eastwood,heart|chase|revitalization|dirty harry,117,Action,1983-12-08,78,6.6,1983,48164863.9506791,148090959.34557
8001,9346,0.699455,6200000,63541777,Risky Business,Paul Brickman,brothel|high school|party,98,Comedy,1983-08-05,164,6.3,1983,13573734.3861004,139112774.744972
8002,9549,0.6757529999999989,27000000,21500000,The Right Stuff,Philip Kaufman,cold war|pilot|space travel|politics|historical figure,193,Drama,1983-10-21,120,7.2,1983,59111423.9394698,47070207.9518001
8003,1058,0.65591,0,19910002,Breathless,Jim McBride,mexico|eroticism|quickie|suspicion of murder|motel,100,Action,1983-05-13,32,5.8,1983,0.0,43589206.2539886
8004,11609,0.598749,0,4300000,Yellowbeard,Mel Damski,prison|spain|sea|treasure hunt|royal navy,96,Comedy,1983-06-24,18,5.9,1983,0.0,9414041.59036002
8005,14813,0.592218999999999,3000000,21000000,Mickey's Christmas Carol,Burny Mattinson,cartoon|scrooge|ghost|charles dickens|christmas,26,Family,1983-10-19,89,7.4,1983,6567935.99327443,45975551.952921
8006,12695,0.589232,0,15543000,Still Smokin,Tommy Chong,amsterdam|mistake in person|comedy show,91,Comedy,1983-05-06,12,5.3,1983,0.0,34028476.381154805
8007,11654,0.5756680000000001,0,5979292,The Hunger,Tony Scott,vampire|immortality|aging|lesbianism|eternal youth,97,Horror,1983-04-29,47,6.5,1983,0.0,13090535.7136992
8008,8769,0.560348,0,21200000,Christine,John Carpenter,teenager|stephen king|psychological drama|immolation|animate car,110,Mystery,1983-12-09,176,6.4,1983,0.0,46413414.3524726
8009,227,0.554917,10000000,25697647,The Outsiders,Francis Ford Coppola,street gang|children's home|coming of age|gang|juvenile delinquent,91,Crime,1983-03-25,134,6.8,1983,21893119.9775814,56260166.8912535
8010,19698,0.5436880000000001,6500000,33759266,Porky's II: The Next Day,Bob Clark,ku klux klan|lust|teenager|mischief|religious fanatic,98,Comedy,1983-06-24,25,4.9,1983,14230527.9854279,73909566.08930859
8011,12503,0.5133909999999989,0,0,Under Fire,Roger Spottiswoode,wife husband relationship|1970s|revolution|war photographer|nicaragua,128,War,1983-10-21,16,7.2,1983,0.0,0.0
8012,11591,0.504901,10100000,0,The Man with Two Brains,Carl Reiner,brain|just married|marriage contract|wedding|brain surgeon,93,Comedy,1983-06-10,50,5.9,1983,22112051.1773572,0.0
8013,7012,0.4887,0,0,The Day After,Nicholas Meyer,cold war|kansas|disaster,127,Science Fiction,1983-11-20,39,6.7,1983,0.0,0.0
8014,10489,0.48558500000000004,5000000,0,Cujo,Lewis Teague,cadillac|blood splatter|st. bernard's dog|dam|cult favorite,91,Horror,1983-08-10,73,5.8,1983,10946559.9887907,0.0
8015,10269,0.478476,12000000,30400000,Yentl,Barbra Streisand,studies|music|disguise|unhappiness|boys' school,132,Music,1983-11-18,28,6.2,1983,26271743.9730977,66555084.731847495
8016,6341,0.465858,22000000,42313354,Blue Thunder,John Badham,vietnam veteran|helicopter|mayor|vietnam war|security camera,109,Science Fiction,1983-02-05,50,5.8,1983,48164863.9506791,92637133.5775875
8017,11336,0.449475,10000000,20766616,The Dead Zone,David Cronenberg,suspense|series of murders|psychic,103,Thriller,1983-10-21,128,6.5,1983,21893119.9775814,45464601.56163621
8018,19053,0.419263,350000,0,Valley Girl,Martha Coolidge,alcohol|sex|nudity|punk|music,99,Comedy,1983-04-08,27,5.9,1983,766259.19921535,0.0
8019,18172,0.39276,0,17233166,All the Right Moves,Michael Chapman,sex|american football|classroom|saxophone|nudity,91,Romance,1983-10-21,37,5.3,1983,0.0,37728777.0831577
8020,11030,0.388667,0,11798616,Zelig,Woody Allen,paris|great depression|celebrity|mockumentary|chameleon,79,Comedy,1983-07-15,73,7.1,1983,0.0,25830851.5657412
8021,8289,0.373977,0,16175602,Gorky Park,Michael Apted,cold war|kgb|municipal park|politician|suspense,128,Thriller,1983-12-15,21,6.2,1983,0.0,35413439.5295606
8022,25164,0.363044,0,0,Screwballs,Rafal Zielinski,sex|nudity|high school|teenager|teen comedy,80,Comedy,1983-04-01,12,5.2,1983,0.0,0.0
8023,535,0.343668,4000000,92921203,Flashdance,Adrian Lyne,dancing|dance|locksmith|welder,95,Drama,1983-04-14,149,6.1,1983,8757247.99103257,203433504.57402
8024,12502,0.34109,0,0,Silkwood,Mike Nichols,plutonium|radiation|oklahoma|research|company,131,Drama,1983-12-14,29,6.2,1983,0.0,0.0
8027,27214,0.336525,0,6333135,Amityville 3-D,Richard Fleischer,haunted house,105,Horror,1983-11-18,15,3.9,1983,0.0,13865208.438922001
8028,15301,0.323585,10000000,29450919,Twilight Zone: The Movie,John Landis|Steven Spielberg|George Miller|Joe Dante,nazis|anthology|remake|twilight zone,101,Drama,1983-06-24,63,6.0,1983,21893119.9775814,64477250.3117032
8029,22998,0.316785,0,13030214,To Be or Not to Be,Alan Johnson,world war ii|polish stereotype|actor,107,Comedy,1983-12-16,25,7.2,1983,0.0,28527203.843556102
8031,849,0.31151999999999996,27,0,Krull,Peter Yates,kingdom|lightsaber|cult favorite|dead body|fortress,117,Fantasy,1983-07-29,52,5.8,1983,59.1114239394699,0.0
8032,232,0.31140100000000004,10000000,2494480,Rumble Fish,Francis Ford Coppola,street gang|billard|colour-blindness|gang,94,Action,1983-10-21,60,6.3,1983,21893119.9775814,5461194.99216773
8033,10805,0.307082,22000000,64892670,Staying Alive,Sylvester Stallone,dancing master|nightclub|career|disco|broadway,93,Drama,1983-07-11,46,4.8,1983,48164863.9506791,142070300.99756002
8034,14854,0.290596,5000000,12232628,Lone Wolf McQuade,Steve Carver,martial arts|texas|texas ranger|weapon|drug,107,Action,1983-04-14,27,5.2,1983,10946559.9887907,26781039.244512197
8035,12560,0.288819,0,0,The Big Chill,Lawrence Kasdan,suicide|funeral|morning|gathering|remembrance,105,Comedy,1983-09-09,50,6.3,1983,0.0,0.0
8036,10576,0.27786500000000003,5000000,34725000,Psycho II,Richard Franklin,female nudity|mother|shower|nudity|motel,113,Horror,1983-06-03,43,6.0,1983,10946559.9887907,76023859.1221515
8037,33676,0.258294,0,0,Losin' It,Curtis Hanson,male nudity|female nudity|mexico|prostitute|nudity,100,Comedy,1983-04-08,13,4.5,1983,0.0,0.0
8038,101660,0.252755,0,0,V,Kenneth Johnson,resistance|spacecraft|coverup|extraterrestrial|mother ship,197,Drama,1983-05-01,19,6.5,1983,0.0,0.0
8039,837,0.252008,5952000,2120439,Videodrome,David Cronenberg,suicide|tv show|hallucination|tv station|radio presenter,87,Horror,1983-02-04,180,6.8,1983,13030785.010656402,4642302.54321428
8040,32644,0.22624699999999998,0,23646952,Two of a Kind,John Herzfeld,god|male female relationship,88,Fantasy,1983-01-01,12,4.8,1983,0.0,51770555.7240109
8041,12239,0.218042,0,6486797,The Osterman Weekend,Sam Peckinpah,terror|cia|fight|summer residence|kgb,103,Action,1983-10-14,18,6.1,1983,0.0,14201622.4991215
8042,15895,0.210827,0,8890685,Deathstalker,James Sbardellati,sex|witch|monster|sword|magic,80,Action,1983-09-02,10,3.8,1983,0.0,19464483.3387883
8043,92060,0.20684899999999998,1100000,0,Michael Jackson's Thriller,John Landis,music video|zombies|werewolf,13,Horror,1983-12-02,30,8.1,1983,2408243.19753395,0.0
8044,11235,0.20670500000000003,0,0,Local Hero,Bill Forsyth,scotland|small town|village life|petrol|village,111,Comedy,1983-02-17,29,7.3,1983,0.0,0.0
8045,14280,0.204069,0,0,Never Cry Wolf,Carroll Ballard,wolf|arctic|alaska,105,Action,1983-01-01,12,6.1,1983,0.0,0.0
8046,15035,0.196581,1200000,760883,Fire and Ice,Ralph Bakshi,ice|adult animation,81,Animation,1983-03-25,20,6.1,1983,2627174.39730977,1665810.28079021
8047,21356,0.19553900000000002,8000000,0,Rock & Rule,Clive A. Smith,female nudity|self sacrifice|cocaine|future|musician,77,Action,1983-04-15,14,6.1,1983,17514495.9820651,0.0
